PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
7831.87,7838.53,7726.13,7744.77,121691789
7740.54,7773.11,7651.58,7712.63,118152724
7680.78,7739.66,7639.43,7682.58,139714438
7719.56,7722.46,7473.07,7503.03,161069572
7519.67,7556.55,7436.78,7473.73,140254809
7490.11,7531.09,7418.36,7459.96,178317057
7516.06,7538.22,7437.52,7478.11,153697225
7477.03,7664.22,7442.36,7658.21,184055206
7656.76,7767.36,7656.22,7759.03,117920390
7766.61,7838.31,7741.98,7832.86,92932435
7835.59,7840.47,7767.61,7814.76,94489281
7834.02,7873.5,7823.24,7873.5,79204314
7928.42,7965.9,7893.08,7913.71,119767976
7905.35,8005.83,7896.99,7961.71,142871506
7972.28,8130.16,7957.36,8122.29,134546896
8119.22,8148.14,8103.27,8112.08,66147808
8125.82,8206.01,8116.67,8181.78,89541683
8176.88,8253.47,8173.35,8249.71,121804420
8232.5,8274.18,8224.52,8262.55,57870881
8278.45,8358.23,8252.37,8278.59,95065412
8281.95,8294.56,8217.15,8279.29,85255365
8304.5,8339.11,8235.97,8339.11,114734335
8333.61,8368.06,8299.83,8362.42,152900229
8348.54,8401.28,8324.23,8369.87,125947085
8356.26,8408.62,8327.47,8398,158379772
8434.97,8456.24,8401.74,8455.83,78297009
8446.78,8476.18,8397.54,8472.2,113836855
8467.56,8557.86,8434.83,8530.89,110213401
8410.06,8412.25,8281.11,8351.98,132876697
8390.16,8391.02,8262.64,8305.32,131149641
8346.6,8386.86,8338.32,8383.3,48707265
8432.46,8526.42,8424.4,8480.87,97455028
8437.21,8445.46,8316.7,8336.58,107502470
8314.2,8416.36,8293.96,8400.2,103141448
8385.38,8401.63,8297.03,8348.84,122400284
8291.49,8395.56,8214.78,8285.8,97748325
8358.68,8384.36,8274.94,8295.96,82405827
8229.23,8293.28,8182.08,8196.18,89163207
8188.82,8235.09,8098.81,8098.81,85243565
8124.88,8279.03,8034.55,8254.68,103601131
8246.04,8355.79,8245.94,8307.69,75733057
8256.19,8260.86,8141.02,8222.46,96689753
8204.91,8246.08,8122.72,8143.27,81793396
8023.37,8110.38,7968.13,8095.39,97586800
8157.88,8188,8111.38,8127.96,72768131
8170.75,8265.49,8167.67,8215.73,73145690
8196.44,8241.6,8176.19,8229.51,73649453
8254.57,8285.9,8160.5,8197.08,78657320
8085.67,8085.67,7911.96,7928.48,131806458
7946.32,7987.04,7789.24,7789.24,245491118
7776.88,7823.84,7655.83,7692.45,121376956
7741.13,7842.48,7725.99,7811.3,109485421
7810.37,7960.45,7800.85,7940.99,128566920
7945.92,8025.81,7919.59,7990.75,102937843
8015.53,8037.68,7906.14,7959.22,101763877
8000.02,8023.15,7890.28,7983.92,96718571
7988.92,7988.96,7873.97,7910.77,96760722
7841.18,7841.87,7730.37,7829.32,115952818
7877.91,8015.08,7863.76,7994.31,119377679
8010.44,8031.71,7805.36,7806,116269239
7865.92,8015.21,7848.14,7968.54,100325408
8021.13,8086.95,8005.73,8057.75,82854743
8056.51,8081.21,7990.65,8066.48,75949623
8163.56,8176.7,8130.48,8158.8,81260019
8192.91,8244.13,8178.2,8212.77,87866238
8237.92,8271.38,8211.42,8234.81,67635820
8251.51,8252.25,8178.19,8201.05,68666513
8216.7,8269.22,8137.53,8254.72,71745818
8239.38,8337.2,8215.66,8337.09,79507931
8299.01,8336.87,8284.36,8331.57,119916356
8343.28,8374.47,8310.29,8331.06,73050637
8358.62,8365.98,8306.6,8314.23,80771887
8325.06,8415.33,8318.48,8379.11,88484915
8349.52,8356.88,8265.14,8298.98,96060651
8341.78,8362.04,8217.26,8244.91,75415089
8307.12,8324.15,8245.53,8259.03,67355516
8302.14,8333.95,8256.4,8271.02,135632232
8235.22,8295.56,8213.36,8275.97,113064530
8320.38,8411.3,8316.89,8410.73,97990435
8428.58,8431.67,8376.28,8406.94,73393682
8416.11,8435.32,8367.34,8398.38,62901132
8387.93,8435.49,8267.98,8299.73,122121795
8265.33,8281.52,8228.11,8260.48,78950988
8256.4,8341.44,8252.46,8318.32,145598334
8332.53,8374.59,8286.41,8338.31,89030345
8341.96,8371.16,8238.86,8359.25,82331819
8395.82,8444.52,8383.23,8415.76,95295595
8424.88,8457.05,8400.75,8438.12,80101207
8418.94,8422.03,8307.98,8376.29,72727874
8348.42,8402.3,8330.33,8391.94,85749553
8395.02,8395.41,8329,8366.29,59793269
8294.87,8319.82,8246.19,8300.03,84502649
8301.06,8310.68,8268.42,8285.41,65974746
8289.3,8425.26,8283.77,8397.89,80630821
8398.28,8438.44,8360.23,8416.99,67690077
8424.07,8437.75,8386.05,8435.15,42823784
8378.93,8423.78,8242.56,8242.56,106541786
8202.86,8219.26,8094.22,8157.9,97795435
8189.02,8199.29,8129.99,8194.55,69818498
8197.72,8201.49,8101.95,8103.15,86451158
8224.34,8268.73,8211.03,8243.87,66688606
8259.37,8264.72,8142.86,8180.71,88279933
8201.56,8206.87,8095.91,8195.92,84770180
8205.56,8257.73,8165.36,8234.98,96648715
8222.21,8295.81,8174.32,8275.67,124854419
8275.01,8310.37,8246.77,8276.32,76364819
8357.69,8464.25,8350.42,8446.54,125305068
8453.32,8502.79,8446.69,8495.73,106146030
8509.49,8516.98,8466.61,8494,102393889
8461.31,8518.18,8456.84,8509.42,76220281
8599.65,8626.11,8578.01,8613,87859102
8595.56,8613.89,8585.04,8596.95,81358557
8617.45,8645.9,8594.65,8636.06,75769373
8735.11,8770.1,8665.75,8694.18,120861679
8693.32,8713.78,8666.49,8675.73,249585069
8682.94,8699.47,8605.59,8635.29,89113421
8645.24,8672.08,8633.21,8664.6,79114711
8655.04,8681.99,8609.95,8665.63,108140320
8678.82,8688.49,8628.61,8664.1,88920696
8672.82,8691.48,8611.45,8661.51,68197335
8562.85,8606.71,8546.72,8594.4,78813858
8618.59,8691.85,8612.23,8689.14,83404520
8650.71,8672.26,8581.02,8629.42,76858459
8647.86,8654.79,8590.46,8597.91,49874432
8590.91,8639.74,8570.21,8622.97,85007075
8557.04,8604.86,8510.42,8591.58,87359675
8591.02,8610.01,8551.69,8555.89,77435564
8541.08,8589.64,8489.62,8516.69,78206803
8563.39,8694.17,8547.72,8685.77,105327710
8705.03,8729.33,8695.76,8724.83,92376091
8688.45,8727.58,8675.95,8723.81,64137179
8757.13,8820.98,8757.09,8804.44,93813646
8792.99,8861.28,8781,8846,92338941
8817.11,8829.79,8765.47,8811.98,95192815
8849.77,8865.1,8804.81,8865.1,166471911
8828.47,8876.14,8827.23,8867.22,74873377
8853.87,8987.63,8849.16,8947.46,100450749
8906.91,8932.91,8897.5,8919.86,79944158
8968.5,8987.04,8950.81,8980.63,76689895
8952.78,9010.65,8944.14,8985.74,71222669
9013.05,9017.95,8950.21,8978.65,61426922
8965.75,9022.21,8965.75,9022.04,76418329
9030.31,9070.17,8996.25,9010.27,69972044
8985.48,9037.41,8976.37,9033.92,82807717
9032.29,9048.1,8992.9,9007.83,54233895
9035.91,9053.93,9019.31,9037.23,60965263
9036.18,9041.97,8962.42,9009.11,87089486
9030.47,9065.96,9021.84,9040.87,68900468
9038.47,9193.98,9026.09,9081.03,143223852
9036.59,9079.05,8986.49,9078.28,86782995
9081.58,9124.24,9064.61,9107.86,66640399
9102.99,9124.24,9073.93,9076.48,96960570
9056.71,9074.56,8981.09,9054.83,92469370
9137.48,9151.35,9101.29,9149.66,108722276
9157.6,9188.47,9133.51,9168.69,96783855
9154.23,9253.68,9140.51,9225.43,88832774
9197.47,9217.36,9179.25,9193.29,77178312
9175.64,9236.78,9162.84,9202.07,68359141
9127.89,9210.67,9117.09,9196.08,78794888
9210.69,9230.16,9168.92,9219.04,72241954
9258.22,9323.44,9252.73,9299.95,69939133
9297.65,9316.62,9287.3,9290.07,85105701
9308.96,9363.48,9295.56,9351.13,59073010
9359.5,9399.63,9358.77,9387.37,54326205
9378.55,9424.62,9376.58,9405.3,65826292
9412.95,9424.83,9384.12,9401.96,74603104
9398.19,9404.17,9223.13,9223.4,116913004
9246.89,9253.13,9069.82,9140.63,94986648
9110.53,9172.16,9078,9084.95,77772308
9126.15,9195.75,9084.12,9172.41,81326803
9218.81,9225.53,9171.36,9195.17,62711267
9180.29,9223.73,9091.97,9114.44,74363446
9093.26,9153.14,9065.51,9077.11,64845801
9032.67,9060.54,8984.28,9017,75120159
9016.78,9046.63,8990.58,9006.46,67761700
9004.62,9187.78,8997.75,9163.56,99105573
9142.75,9161.8,9085.12,9085.12,72207519
9145.35,9190.73,9122.05,9181.75,82342667
9279.68,9351.9,9257.24,9335.74,98276480
9371.08,9413.09,9352.98,9400.18,161686889
9436.49,9488.82,9427.54,9488.82,48372598
9558.55,9589.39,9548.89,9589.39,51388182
9586.53,9594.35,9552.16,9552.16,35981618
9598.25,9620.93,9394.21,9400.04,90956884
9409.66,9453.48,9367.99,9435.15,58772906
9419.44,9468.8,9399.81,9428,53653693
9446.25,9518.72,9416.86,9506.2,79946847
9512.79,9516.26,9467.95,9497.84,90140375
9492.24,9549.5,9402.8,9421.61,98917043
9473.87,9529.7,9441.25,9473.24,96130356
9497.92,9519.3,9457.31,9510.17,85787747
9391.46,9540.51,9381.94,9540.51,104777812
9590.57,9747.4,9582.1,9733.81,120098989
9742.21,9747.37,9702.97,9717.71,87811855
9718.2,9789.89,9709.14,9742.96,131098053
9713.2,9733.4,9672.32,9715.9,78126121
9751.98,9794.05,9714.02,9730.12,80839585
9752.11,9765.63,9677.14,9720.11,84234138
9690.51,9728.78,9596.49,9631.04,98660434
9646.65,9664.24,9374.08,9392.02,125916187
9389.17,9402.72,9310.99,9349.22,112554094
9405.53,9427.59,9345.76,9406.91,99321978
9507.35,9537.63,9221.3,9336.73,126384208
9343.51,9415.48,9266.95,9373.48,97748746
9339.84,9346.79,9166.05,9306.48,126856545
9318.77,9357.58,9173.56,9186.52,105545378
9126.46,9166.98,9071.25,9127.91,114598199
9105.28,9154.72,9080.87,9116.32,95608680
9166.46,9274.46,9128.97,9256.58,122685179
9275.38,9323.24,9223.21,9301.92,89003430
9331.71,9346.13,9280.18,9289.86,59599917
9338.8,9478.77,9338.01,9478.77,76248383
9505.12,9594.85,9501.96,9540,85292264
9522.66,9600.64,9479.86,9596.77,93209055
9615.52,9677.53,9593.37,9662.4,91504842
9661.8,9682.19,9645.51,9656.76,45850067
9674.8,9690.97,9614.4,9659.78,58827305
9641.45,9695.86,9596.42,9660.05,72892854
9524.58,9618.85,9504.18,9618.85,88676915
9665.08,9666.15,9598.03,9656.95,78587725
9619.64,9708.94,9602.95,9708.94,67953538
9676.56,9710.95,9628.72,9699.35,90676087
9708.5,9720.66,9612.52,9661.73,87277196
9660.55,9672.82,9497.78,9588.33,86422233
9592.9,9692.08,9566.04,9692.08,83200839
9553.08,9554.17,9358.73,9358.89,118040195
9453.77,9590.11,9421.16,9589.15,95630198
9562.39,9599,9534.43,9542.02,73341694
9577.35,9587.44,9505.32,9542.87,103682643
9538.45,9543.24,9346.82,9350.75,103246651
9305.51,9382.98,9216.07,9265.5,84875421
9295.32,9375.29,9259.18,9307.79,72300788
9257.13,9267.1,9142.54,9188.69,107430638
9200.12,9226.96,9017.35,9017.79,113773090
8939.18,9094.24,8913.27,9056.41,141175468
9047.49,9197.81,9047.49,9180.89,86964480
9172.05,9315.07,9105.69,9242.55,99301228
9262.71,9325.93,9221.59,9277.05,89476841
9215.7,9296.9,9156.63,9296.12,96945748
9300.66,9376.94,9288.15,9342.94,198583517
9349.52,9358.95,9181.37,9188.77,86790855
9223.92,9372.07,9223.9,9338.4,82230643
9367.53,9488.74,9360.3,9448.58,75841572
9428.91,9469.39,9397.98,9451.21,66826076
9487.12,9587.19,9484.9,9587.19,70498449
9621.92,9634.82,9543.09,9555.91,68772909
9601.96,9631.06,9574.63,9603.71,72835140
9628.76,9645.6,9608.46,9623.36,73975965
9620.87,9689.52,9591.89,9628.82,76385766
9641.96,9721.5,9627.74,9695.77,75314032
9585.52,9608.2,9496.67,9510.85,78799997
9525.07,9525.94,9391.86,9490.79,86190932
9506.75,9542.31,9480.96,9506.35,69917062
9556.7,9581.48,9440.99,9454.54,77873722
9351.2,9390.44,9259.43,9315.29,100489724
9248.86,9339.17,9214.18,9339.17,90916505
9324.84,9344.85,9166.53,9173.71,88156792
9252.3,9318.97,9221.48,9317.82,78803187
9311.03,9417.82,9277.36,9409.71,86295237
9455.52,9602.57,9439.66,9600.09,70194131
9602.12,9607.84,9539.62,9544.19,61216915
9597.07,9645.06,9410.33,9548.68,87813884
9474.79,9501.91,9367.42,9401.55,79230193
9454.84,9496.84,9407.65,9446.36,67539093
9521.65,9596.42,9480.57,9584.12,91467885
9576.93,9618.98,9561.06,9603.23,90290936
9611.79,9627.38,9533.3,9556.02,88062286
9536.38,9548.17,9407.09,9529.5,61911606
9570.25,9571.63,9440.47,9467.53,82062892
9418.5,9554.35,9410.08,9521.3,92732639
9547.27,9622.3,9487.57,9607.4,102022506
9591.32,9602.86,9558.11,9581.45,80084144
9608.93,9710.34,9587.14,9702.46,87508499
9751.05,9783.72,9732.34,9754.43,96844108
9765.62,9772.09,9733.21,9754.39,76078993
9741.25,9810.29,9631.57,9656.05,133897442
9646.56,9670.9,9577.9,9629.1,113085429
9607.32,9676.52,9534.56,9659.39,97857334
9644.8,9685.56,9613.91,9639.08,67588361
9615.86,9709.91,9583.56,9697.87,86239212
9731.45,9734.14,9689.13,9720.91,63696037
9722.63,9779.59,9704.75,9768.01,65280798
9826.91,9893.81,9821.68,9892.82,53846382
9893.33,9951.9,9879.64,9940.82,79797701
9950.74,9957.87,9898.26,9939.17,72748507
9937.66,9956.24,9917.97,9938.9,65743401
9926.73,9970.77,9924.63,9943.27,103680132
9986.86,9992.33,9907.77,9950.12,57920286
9949.96,9954.78,9887.01,9919.74,71968636
9903.82,9928.96,9866.97,9926.67,66442175
9929.41,10013.69,9896.09,9947.83,129942510
9954.01,10000.92,9941.65,9987.19,92994920
9994.4,10009.6,9985.87,10008.63,43200381
9998.51,10033.74,9987.69,10028.8,64853115
10022.99,10024.84,9921.26,9949.81,96286452
9950.52,9970.38,9917.61,9938.7,68482928
9920.49,9944.57,9829.09,9912.87,79417742
9885.97,9925.85,9872.77,9883.98,64029212
9915.2,9982.89,9861.29,9920.32,72084212
9932.04,9964.02,9922.07,9930.33,72976796
10018.91,10023.55,9993.03,10004,86693463
9995.5,10050.98,9987.24,9987.24,209559587
9991.4,9993.02,9885.96,9920.92,68730109
9938.64,9948.59,9899.47,9938.08,61266130
9883.78,9914.12,9836.46,9867.75,82312043
9894.55,9898.38,9749.75,9804.9,94924996
9818.46,9836.68,9791.13,9815.17,63248871
9833.85,9889.49,9800.08,9833.07,66649737
9853.74,9902.41,9835.74,9902.41,54518987
9913,9936.39,9890.11,9911.27,70229505
9910.47,10032.28,9907.01,10029.43,78288046
10028.71,10030.81,10007.4,10009.08,52046505
9992.13,10015.36,9905.6,9906.07,60506275
9918.27,9920.78,9772.14,9772.67,85865143
9789.05,9817.47,9752.79,9808.2,73589732
9807.25,9807.25,9617.59,9659.13,96879133
9672.17,9708.43,9623.36,9666.34,62278398
9710.92,9793.78,9693.89,9783.01,56259602
9764.69,9788.71,9711.86,9719.41,72125544
9747.88,9871.58,9747.52,9859.27,69459961
9819.45,9845.85,9743.62,9753.88,76538147
9703.67,9721.08,9655.51,9720.02,118113767
9711.68,9717.7,9597.62,9612.05,65236517
9682.21,9735.71,9647.74,9734.33,62368592
9727.43,9802.06,9723.98,9753.56,64736851
9772.15,9810.47,9674.68,9794.06,70366598
9770.24,9794.85,9620.58,9644.01,73401644
9660.71,9665.05,9527.59,9598.17,71997094
9607.1,9692.33,9573.48,9653.63,66002294
9646.43,9704.01,9572.9,9593.68,79991295
9576.16,9582.74,9395.35,9407.48,131077441
9379.74,9394.48,9185.41,9210.08,141582451
9222.05,9243.23,9130.34,9154.14,85304257
9186.03,9237.14,9152.38,9189.74,80560700
9084.52,9166.21,9030.72,9130.04,98898298
9081.29,9166.04,9025.82,9038.97,97954725
8928.19,9061,8903.49,9009.32,102515812
9106.67,9199,9089.31,9180.74,81228894
9166.92,9171.94,9050,9069.47,74774568
9133.84,9213.61,9118.15,9198.88,82251649
9161.81,9265.92,9149.41,9225.1,80394255
9239,9324.57,9067.58,9092.6,110261790
9220.99,9261.65,9195.11,9245.33,63822143
9276.19,9350.27,9276.18,9334.28,57793194
9329.89,9333.68,9247.84,9314.57,63229726
9328.71,9405.93,9278.86,9401.53,67874852
9390.29,9414.39,9291.93,9339.17,70036561
9456.67,9510.14,9424.11,9510.14,53554050
9481.56,9591.72,9446.37,9588.15,66737079
9583.98,9600.85,9546.55,9569.71,69031293
9545.21,9546.81,9417.16,9462.56,72124485
9483.42,9517.95,9369.4,9470.17,68471170
9484.53,9500.2,9424.78,9479.03,43071923
9525.15,9578.5,9485.24,9507.02,55157428
9541.02,9683.1,9528.72,9626.49,90120961
9591.43,9732.78,9539.92,9724.26,106652392
9714.24,9774.65,9691.44,9747.02,77345023
9767.9,9773.7,9721.71,9758.03,53013330
9737.56,9769.21,9695.44,9710.7,57197878
9672.45,9723.08,9635.5,9700.17,62415449
9729.89,9732.83,9630.67,9691.28,62050275
9706.59,9706.59,9617.7,9651.13,52625063
9603.97,9682.46,9600.15,9659.63,55750897
9644.28,9644.88,9588.65,9632.93,62265084
9672.98,9695.44,9649.99,9661.5,67216885
9703.1,9798.13,9686.43,9798.13,81235702
9849.43,9891.2,9799.24,9799.26,195350414
9748.53,9812.77,9735.69,9749.54,73980951
9713.4,9719.66,9589.03,9595.03,88195952
9598.77,9669.45,9534.77,9661.97,85850557
9644.36,9718.11,9482.54,9510.01,97697000
9500.55,9545.34,9454.88,9490.55,83499554
9495.58,9504.98,9369.62,9422.91,77424784
9446.81,9495,9404.89,9474.3,89859623
9454.04,9520.97,9357.55,9382.03,83526579
9363.28,9412.62,9195.68,9195.68,122375253
9341.05,9343.65,9185.86,9209.51,103676286
9164.77,9170.24,9080.35,9086.21,105001729
9027.9,9064.88,8960.43,8995.33,112047011
9082.66,9140.29,8975.06,9005.02,104101303
8924.58,8958.66,8788.21,8788.81,162566052
8703.85,8872.4,8699.6,8812.43,112874981
8765.36,8854.39,8701.44,8825.21,116078320
8838.68,8847.85,8555.73,8571.95,153532226
8623.28,8662.86,8354.97,8582.9,224468475
8629.16,8850.27,8588.42,8850.27,181971174
8819.26,8834.73,8682.59,8717.76,103015964
8693.06,8889.78,8644.71,8886.96,118317269
8934.54,8957.16,8861.44,8940.14,97874288
8873.54,9068.12,8820.89,9047.31,108376922
9008.6,9044.85,8955.59,8987.8,98966499
9080.8,9085.64,8837.66,8902.61,111764525
8983.06,9077.89,8968.59,9068.19,78580544
9139,9157.63,9072.64,9082.81,89708121
9091.13,9146.95,8899.9,9114.84,119733178
9283.4,9339.33,9217,9326.87,123211194
9305.73,9343.64,9236.18,9251.7,79777577
9244.09,9317.92,9148.78,9166.47,90365920
9238.07,9329.07,9226.34,9315.48,81034837
9284.97,9467.36,9268.63,9377.41,124002407
9406.16,9414.32,9239.11,9291.83,104436951
9233.87,9351.87,9222.57,9351.87,71162798
9374.36,9400.9,9324.77,9369.03,79810337
9339.68,9359.37,9189.63,9210.96,93733922
9260.53,9311,9170.28,9248.51,82311964
9272.36,9284.13,9184.46,9252.94,76730461
9162.27,9331.32,9161.6,9306.35,72034408
9323.75,9461.53,9323.52,9456.53,73982365
9462.05,9521.73,9439.16,9472.8,73153498
9460.4,9487.69,9382.23,9483.97,82097786
9521.24,9736.14,9508.17,9732.55,166634381
9722.31,9832.41,9711.77,9785.54,97612313
9790.03,9921.46,9787.26,9861.21,117773853
9894.6,9942.67,9868.35,9915.56,89124311
9934.78,9992.67,9920.86,9974.87,84700245
9990.7,9990.7,9902.4,9980.85,98906794
9915.74,9979.08,9906.42,9963.51,97092835
9983.79,10038.21,9910.21,9934.08,86630754
9978.89,9993.85,9930.53,9971.79,83605017
9998.85,10083.74,9835.42,9851.35,119705176
9931.96,10093.03,9929.47,10087.12,93445064
10060.91,10084.95,10014.99,10014.99,68931212
9904.58,9951.66,9786.38,9793.71,110063626
9859.78,9909.39,9775.39,9799.73,88531302
9770.66,9907.82,9763.41,9862.53,98963276
9794.2,9799.65,9586.22,9594.73,94544810
9599.82,9678.26,9330.99,9334.01,112718683
9366.56,9567.09,9219.05,9563.89,171052403
9455.74,9589.25,9429.4,9544.43,102078946
9711.61,9811.06,9671.18,9811.06,121015635
9901.26,9901.26,9688.66,9786.96,173342680
9827.26,9924.01,9826.55,9865.76,61833279
9887.24,9922.11,9848.06,9922.11,47508196
9914.87,9927.85,9775.45,9927.13,47150787
9883.1,9886.78,9805.55,9805.55,34753267
9869.13,9879.53,9687.26,9764.73,67673937
9735.65,9790.27,9468.58,9473.16,105538349
9484.25,9624.65,9382.82,9469.66,96812278
9510.34,9592.37,9459.18,9518.18,82466602
9643.77,9855.43,9607.9,9837.61,114825020
9813.99,9860.18,9601.75,9648.5,107473403
9697.46,9815.96,9622.32,9781.9,101315825
9759.57,9978.94,9755.02,9941,116360634
9810.7,9962.98,9768.1,9817.08,125068897
9933.45,10063.18,9637.33,10032.61,147822288
9985.51,10207.97,9940.64,10167.77,141081531
10231.58,10293.04,10191.98,10242.35,80650325
10278.55,10298.42,10211.39,10257.13,109024394
10270.33,10311.9,10149.77,10299.23,116237909
10300.26,10454.05,10228.53,10435.62,151255814
10503.33,10704.32,10502.85,10649.58,167797347
10592.97,10807.57,10589.07,10798.33,105118584
10785.9,10810.57,10592.46,10628.58,115893506
10719.4,10728.83,10552.76,10710.97,113074154
10666.43,10743.57,10607.72,10737.87,100309991
10801.38,10804.04,10642.59,10694.32,108714453
10719.18,10828.01,10677.39,10828.01,100490418
10867.61,10984.69,10860.03,10890.95,134335985
10892.5,10912.24,10803.1,10911.32,98694461
10840.79,10926.73,10822.75,10905.41,87662742
10866.2,10877.67,10802.89,10846.39,78680471
10765.21,10767.22,10614.12,10663.51,102797322
10675.59,10797.46,10594.32,10753.83,93678072
10765,10791.59,10696.78,10752.11,69851742
10746.91,10955.45,10746.91,10919.65,107103025
10952.39,11013.85,10948.49,10963.4,99482258
10946.88,10963.49,10909.49,10923.23,61995461
10847.73,10921.26,10765.02,10895.62,77400384
10931.72,10980.98,10909.6,10961,70942131
10932.49,11022.26,10874.97,11001.94,87999520
10976.77,11081.81,10946.9,11050.64,136029001
11150.47,11158.55,11069.77,11130.92,76625541
11128.17,11228.37,11090.73,11205.74,82593844
11208.27,11225.6,11174.78,11210.27,80915254
11206.66,11330.63,11187,11327.19,85072962
11337.11,11401.66,11301.34,11401.66,94058101
11408.28,11455.08,11362.88,11410.36,80280925
11424.67,11465.23,11280.36,11280.36,84804328
11317.24,11390.38,11193.3,11390.38,79990878
11427.64,11532.82,11409.05,11504.01,83133304
11513.89,11600.37,11495.2,11550.97,83005806
11510.35,11586.94,11461.86,11582.11,70116349
11555.97,11577.75,11402.67,11500.38,93041569
11531.55,11822.53,11531.55,11805.99,107890379
11795.91,11830.14,11754.9,11799.39,119851496
11845.9,11903.33,11744.93,11901.61,104888411
11955.82,12219.05,11955.33,12167.72,112369883
12163.08,12195.58,11930.54,11980.85,104121284
12002.24,12017.91,11814.48,11922.77,114361610
11897.48,12001.13,11787.3,11899.4,110433586
11942.16,12087.61,11926.86,12039.37,181448057
11984.79,11985.11,11858.1,11895.84,88385427
11821.21,12030.59,11797.67,12005.69,104205647
11995.09,12022.84,11858.23,11865.32,84585795
11736.34,11849.39,11619.72,11843.68,120047442
11920.22,11954.09,11799.03,11868.33,88495679
11927.14,12090.14,11922.71,12086.01,75164170
12054.2,12119.71,11943.12,11966.17,87376630
11902.92,12112.98,11880.19,12001.38,93234699
11991.62,12020.11,11948.83,11967.39,70758452
12057.34,12149.31,12035.7,12123.52,91113068
12109.85,12122.32,12017.8,12035.86,72017896
12099.43,12166.44,12047.91,12166.44,60312567
12226.98,12390.75,12214.51,12374.73,80849128
12357.27,12388.13,12326.71,12338.73,62629811
12306.36,12339.81,12181.2,12227.6,73456648
12220.1,12326.14,12214.81,12231.34,69853987
12224.76,12227.59,11997.75,11998.86,97991119
11942.36,12019.75,11674.59,11688.7,136933634
11736.4,11903.7,11727.02,11891.91,73533273
11994.82,12079.03,11913.36,11939.58,80145644
11984.39,12041.38,11787.22,11867.37,81502797
11887.14,11940.21,11675.58,11723.58,89480477
11783.56,11881.05,11711.1,11810.85,84712047
11881.25,12050.71,11729.04,12039.16,103024819
12035.56,12047.38,11743.78,11811.66,125624203
11864.4,11885.05,11410.54,11432.72,134679778
11440.79,11570.64,11331.37,11454.38,126690886
11506.84,11656.89,11411.77,11619.85,80328749
11576.12,11751.22,11322.62,11327.68,121580006
11377.58,11457.93,11239.86,11350.15,101726681
11265.13,11437.57,11167.55,11407.97,119253439
11483.07,11710.41,11415.29,11709.73,111159499
11674.52,11702.13,11622.02,11673.35,73175590
11557.97,11565.2,11377.35,11472.41,104691765
11532.97,11596.47,11301.63,11351.46,108123436
11299.19,11579.8,11218.54,11559.82,72926151
11593.2,11632.36,11383.23,11447.03,97759091
11464.8,11594.96,11378.86,11594.28,78737696
11709.87,11873.28,11706.85,11853.33,99880465
11858.47,11871.49,11780.02,11848.47,68486735
11815.43,11868.7,11758.81,11864.59,71402861
11881.49,11881.81,11792.31,11815.01,64150276
11841.48,11920.31,11586.35,11625.13,96666653
11647.04,11790.35,11595.12,11771.13,100896079
11716.08,11773.79,11605.99,11677.57,84031308
11685.66,11704.39,11403.82,11413.82,124443628
11462.97,11510.93,11345.1,11436.05,75686735
11467.07,11467.07,11270.57,11328.8,88144833
11359.8,11515.21,11300.36,11419.62,88106327
11370.57,11449.7,11187.43,11340.6,106480090
11241.43,11287.2,11155.01,11197.15,91468942
11131.86,11224.56,11059.16,11064.92,98832861
11025.08,11071.61,10864.68,11001.29,102708478
10970.41,11299.61,10939.51,11265.39,102696850
11242.87,11452.94,11236.58,11332.78,92249892
11286.56,11365.92,11069.36,11196.49,88895886
11053.21,11090.71,10952.74,10984.97,80597425
10910.01,11074.34,10797.85,11044.01,88926100
11066.75,11115.38,10947.37,10978.01,83258982
10937.67,11109.76,10806.15,11100.3,100028237
11121.3,11246.27,10997.9,11040.1,212137520
11138.71,11470.25,11138.55,11460.5,119290885
11552.96,11635.85,11517.12,11542.54,88926065
11566.35,11589.35,11364.45,11471.26,94706745
11410.62,11594.24,11352.4,11473.13,71976889
11387.13,11561.83,11373.44,11492.43,94560604
11404.71,11409.81,10964.24,11083.2,134211012
11058.04,11137.14,10897.97,10944.97,135591329
11050.32,11283.76,10979.21,11180.5,122763931
11191.28,11229.01,11078.59,11099.35,77177963
11082.04,11123.18,11005.76,11058.39,65583667
10825.06,10996.45,10823.55,10890.63,101564336
10930.02,10946.87,10663.99,10676.78,107402610
10710.29,10802.8,10652.79,10747.3,94414976
10795.11,11035.04,10784.47,10996.41,86428782
11170.71,11339.78,11149.27,11315.63,104802826
11489.17,11506.98,11421.82,11484.38,91816830
11456.54,11519.36,11414.39,11516.9,67809733
11508.34,11566.02,11475.96,11539.66,66692327
11624.48,11787.58,11607.14,11716.76,86470624
11747.47,11753.18,11649.94,11673.42,69953745
11679.47,11802.37,11678.13,11735.72,62910725
11760,11773.49,11583.88,11604.8,65376130
11511.19,11589.64,11486.31,11520.67,70077553
11611.42,11614.76,11453.62,11512.11,65094594
11467.83,11542.9,11334.77,11347.45,68500230
11287.77,11297.5,11052.86,11056.4,88788385
11129.91,11242.43,11068.31,11173.91,75648987
11249.3,11253.56,11123.25,11211.85,72184284
11305.46,11313.27,11140.65,11257.15,96920791
11271.31,11308.99,11173.17,11308.99,85130575
11295.5,11460.4,11248.27,11443.72,80392758
11408.23,11476.9,11380.81,11456.07,68762836
